Date,Open,High,Low,Close,Volume
18/10/2019 16:00:00,3951,4088,3951,4068,106204938
21/10/2019 16:00:00,4068,4088,4010,4019,83150273
22/10/2019 16:00:00,3980,4039,3971,4039,84652018
23/10/2019 16:00:00,4049,4078,3980,4078,130353699
24/10/2019 16:00:00,4078,4195,4078,4195,160949584
25/10/2019 16:00:00,4195,4215,4117,4127,115105323
28/10/2019 16:00:00,4127,4156,4117,4127,39311863
29/10/2019 16:00:00,4137,4146,4078,4127,84557406
30/10/2019 16:00:00,4156,4156,4088,4146,48628602
31/10/2019 16:00:00,4107,4137,4058,4107,77476737
01/11/2019 16:00:00,4117,4117,4049,4078,64864169
04/11/2019 16:00:00,4078,4107,4049,4058,51529589
05/11/2019 16:00:00,4088,4195,4068,4195,135860166
06/11/2019 16:00:00,4224,4224,4058,4058,135814457
07/11/2019 16:00:00,4058,4058,3863,3902,299635082
08/11/2019 16:00:00,3912,3932,3883,3893,137985112
11/11/2019 16:00:00,3854,3902,3854,3902,116932822
12/11/2019 16:00:00,3902,3932,3883,3902,112520756
13/11/2019 16:00:00,3902,3912,3824,3863,153842458
14/11/2019 16:00:00,3854,3873,3805,3844,121019023
15/11/2019 16:00:00,3902,4000,3863,3990,125058898
18/11/2019 16:00:00,3990,4039,3951,4019,95477279
19/11/2019 16:00:00,4049,4088,3980,4088,144712375
20/11/2019 16:00:00,4068,4156,4049,4117,158680416
21/11/2019 16:00:00,4098,4127,4039,4117,117047815
22/11/2019 16:00:00,4127,4146,4058,4107,76564677
25/11/2019 16:00:00,4049,4078,4019,4029,58009304
26/11/2019 16:00:00,4049,4078,4000,4049,227631395
27/11/2019 16:00:00,4000,4107,4000,4068,67939204
28/11/2019 16:00:00,4029,4068,3951,3951,63263718
29/11/2019 16:00:00,3961,4019,3912,3990,65804926
02/12/2019 16:00:00,4049,4107,4019,4107,56782465
03/12/2019 16:00:00,4107,4117,4058,4068,44811150
04/12/2019 16:00:00,4098,4098,4019,4029,51887318
05/12/2019 16:00:00,4098,4127,4068,4117,74604543
06/12/2019 16:00:00,4146,4146,4068,4068,68883449
09/12/2019 16:00:00,4088,4107,4049,4078,49035532
10/12/2019 16:00:00,4039,4078,4029,4068,82012510
11/12/2019 16:00:00,4088,4107,4058,4107,64537399
12/12/2019 16:00:00,4127,4166,4107,4146,128691235
13/12/2019 16:00:00,4176,4185,4137,4176,171808973
16/12/2019 16:00:00,4195,4244,4185,4224,183431468
17/12/2019 16:00:00,4254,4254,4195,4244,144574703
18/12/2019 16:00:00,4273,4293,4244,4293,162306187
19/12/2019 16:00:00,4244,4263,4215,4244,96369135
20/12/2019 16:00:00,4244,4263,4215,4254,160121070
23/12/2019 16:00:00,4341,4361,4254,4341,126360054
26/12/2019 16:00:00,4312,4341,4293,4302,51490434
27/12/2019 16:00:00,4273,4332,4273,4322,57878202
30/12/2019 16:00:00,4341,4341,4254,4293,68101981
02/01/2020 16:00:00,4293,4302,4254,4302,42757440
03/01/2020 16:00:00,4312,4332,4283,4312,84971727
06/01/2020 16:00:00,4254,4283,4215,4263,45331244
07/01/2020 16:00:00,4302,4302,4273,4293,106548005
08/01/2020 16:00:00,4273,4293,4234,4273,176046980
09/01/2020 16:00:00,4293,4312,4263,4293,73874638
10/01/2020 16:00:00,4322,4322,4283,4302,127930884
13/01/2020 16:00:00,4322,4400,4312,4400,114136478
14/01/2020 16:00:00,4429,4488,4410,4458,162376400
15/01/2020 16:00:00,4458,4468,4419,4468,105132063
16/01/2020 16:00:00,4458,4478,4400,4458,137337304
17/01/2020 16:00:00,4507,4527,4488,4517,124206305
20/01/2020 16:00:00,4576,4576,4517,4546,83884397
21/01/2020 16:00:00,4556,4566,4527,4556,75686451
22/01/2020 16:00:00,4566,4595,4556,4595,84430712
23/01/2020 16:00:00,4605,4644,4576,4624,143359359
24/01/2020 16:00:00,4615,4634,4566,4624,98418949
27/01/2020 16:00:00,4585,4585,4527,4537,96048307
28/01/2020 16:00:00,4468,4527,4458,4507,97780576
29/01/2020 16:00:00,4507,4546,4488,4507,199745873
30/01/2020 16:00:00,4585,4585,4468,4468,89920483
31/01/2020 16:00:00,4458,4468,4351,4351,140483481
03/02/2020 16:00:00,4351,4380,4341,4351,134875739
04/02/2020 16:00:00,4576,4576,4410,4449,115188140
05/02/2020 16:00:00,4458,4468,4400,4449,93550041
06/02/2020 16:00:00,4478,4478,4419,4439,97227999
07/02/2020 16:00:00,4468,4468,4429,4439,136370109
10/02/2020 16:00:00,4390,4419,4293,4390,175164846
11/02/2020 16:00:00,4429,4429,4371,4400,87279837
12/02/2020 16:00:00,4410,4449,4410,4419,133405671
13/02/2020 16:00:00,4468,4478,4429,4458,81704398
14/02/2020 16:00:00,4419,4478,4419,4439,130181497
17/02/2020 16:00:00,4371,4429,4361,4361,122755296
18/02/2020 16:00:00,4361,4390,4293,4293,90912886
19/02/2020 16:00:00,4351,4371,4341,4371,103332143
20/02/2020 16:00:00,4410,4468,4400,4449,100636050
21/02/2020 16:00:00,4449,4449,4400,4400,109635964
24/02/2020 16:00:00,4429,4429,4361,4380,105481897
25/02/2020 16:00:00,4351,4439,4351,4390,116779167
26/02/2020 16:00:00,4390,4400,4361,4371,152929269
27/02/2020 16:00:00,4273,4273,4019,4029,212338750
28/02/2020 16:00:00,3893,4088,3815,4088,196764002
02/03/2020 16:00:00,4088,4098,3883,3883,192352865
03/03/2020 16:00:00,3951,4078,3902,4000,203376048
04/03/2020 16:00:00,4039,4137,4029,4117,119214185
05/03/2020 16:00:00,4185,4195,4029,4049,136929461
06/03/2020 16:00:00,3941,3951,3902,3912,163378557
09/03/2020 16:00:00,3805,3854,3658,3658,152756153
10/03/2020 16:00:00,3688,3932,3688,3815,170126817
11/03/2020 16:00:00,3854,3932,3785,3815,181959968
12/03/2020 16:00:00,3727,3746,3512,3522,155740891
13/03/2020 16:00:00,3522,3678,3278,3629,275561050
16/03/2020 16:00:00,3658,3658,3376,3415,182883087
17/03/2020 16:00:00,3415,3483,3180,3180,213785249
18/03/2020 16:00:00,3190,3356,3015,3063,254309677
19/03/2020 16:00:00,3054,3063,2859,2859,141397167
20/03/2020 16:00:00,2859,2898,2663,2741,613329030
23/03/2020 16:00:00,2585,2634,2556,2556,168516636
24/03/2020 16:00:00,2517,2683,2380,2380,507513269
26/03/2020 16:00:00,2439,2927,2439,2868,650460333
27/03/2020 16:00:00,2927,3580,2927,3151,492959353
30/03/2020 16:00:00,3073,3073,2937,2937,222949462
31/03/2020 16:00:00,3024,3122,2898,2946,322875171
01/04/2020 16:00:00,2937,3005,2829,2859,278540375
02/04/2020 16:00:00,2780,2829,2732,2800,307382952
03/04/2020 16:00:00,2859,2878,2761,2819,300478986
06/04/2020 16:00:00,2878,2956,2839,2946,292230718
07/04/2020 16:00:00,3024,3161,2878,2956,415528630
08/04/2020 16:00:00,2927,2966,2751,2751,300273664
09/04/2020 16:00:00,2790,2839,2683,2722,272434765
13/04/2020 16:00:00,2722,2771,2634,2702,126826122
14/04/2020 16:00:00,2722,2829,2702,2829,225229905
15/04/2020 16:00:00,2829,2917,2663,2693,327076181
16/04/2020 16:00:00,2702,2702,2517,2546,376946807
17/04/2020 16:00:00,2605,2771,2595,2761,412388314
20/04/2020 16:00:00,2810,2829,2693,2712,227561293
21/04/2020 16:00:00,2683,2722,2624,2654,136196674
22/04/2020 16:00:00,2634,2761,2585,2722,184033967
23/04/2020 16:00:00,2761,2810,2722,2732,221577484
24/04/2020 16:00:00,2732,2732,2566,2566,301057477
27/04/2020 16:00:00,2615,2634,2546,2595,187175739
28/04/2020 16:00:00,2615,2624,2507,2527,275006615
29/04/2020 16:00:00,2537,2556,2498,2517,214367248
30/04/2020 16:00:00,2556,2673,2546,2663,442880776
04/05/2020 16:00:00,2605,2615,2537,2566,205626446
05/05/2020 16:00:00,2566,2615,2546,2566,189382686
06/05/2020 16:00:00,2566,2585,2537,2556,177381225
08/05/2020 16:00:00,2576,2595,2517,2527,210911405
11/05/2020 16:00:00,2566,2576,2537,2556,158465981
12/05/2020 16:00:00,2556,2566,2410,2429,377893823
13/05/2020 16:00:00,2400,2459,2380,2410,347060929
14/05/2020 16:00:00,2380,2419,2273,2293,482027220
15/05/2020 16:00:00,2322,2341,2156,2185,609531682
18/05/2020 16:00:00,2195,2215,2107,2117,466854453
19/05/2020 16:00:00,2195,2361,2195,2312,544598990
20/05/2020 16:00:00,2302,2439,2263,2419,404260388
26/05/2020 16:00:00,2488,2488,2410,2459,414204410
27/05/2020 16:00:00,2478,2566,2459,2566,443638356
28/05/2020 16:00:00,2576,2712,2576,2663,464731333
29/05/2020 16:00:00,2634,2878,2634,2878,894432638
02/06/2020 16:00:00,2878,3210,2878,3102,479152766
03/06/2020 16:00:00,3122,3200,2937,3024,449056568
04/06/2020 16:00:00,3044,3122,2956,2985,256399691
05/06/2020 16:00:00,2995,3054,2888,3034,274081350
08/06/2020 16:00:00,3102,3288,3093,3219,393944864
09/06/2020 16:00:00,3268,3278,3132,3132,260862800
10/06/2020 16:00:00,3102,3102,2927,2956,454317215
